timestamp (ms), cpu time (ms), memory usage (KB)
1669635329008, 280, 13038
1669635329018, 290, 13604
1669635329028, 320, 13604
1669635329039, 340, 14087
1669635329049, 350, 14087
1669635329059, 370, 14087
1669635329069, 400, 14087
1669635329079, 410, 14569
1669635329089, 430, 14569
1669635329100, 450, 14569
1669635329110, 460, 14569
1669635329120, 470, 14569
1669635329130, 470, 14569
1669635329137, 480, 14569


, End, Start, Difference
Time (ms), 1669635329137, 1669635329008, 129
CPU Time (ms), 480, 280, 200
Mem Usage (KB), 14569, 13038, 1530
