timestamp (ms), cpu time (ms), memory usage (KB)
1669635578011, 280, 13038
1669635578022, 290, 13521
1669635578032, 300, 13521
1669635578042, 320, 13602
1669635578052, 350, 14087
1669635578062, 370, 14569
1669635578073, 410, 14569
1669635578083, 440, 14651
1669635578094, 480, 14651
1669635578105, 520, 14651
1669635578116, 550, 14651
1669635578127, 580, 14651
1669635578137, 620, 14651
1669635578147, 660, 15135
1669635578157, 700, 15135
1669635578167, 730, 15699
1669635578178, 780, 15699
1669635578188, 790, 16184
1669635578200, 810, 16184
1669635578211, 830, 16184
1669635578221, 850, 16184
1669635578232, 870, 16184
1669635578243, 880, 16184
1669635578255, 900, 16184
1669635578265, 920, 16184
1669635578275, 950, 16184
1669635578285, 980, 16184
1669635578295, 980, 16184
1669635578306, 990, 16666
1669635578316, 1010, 16666
1669635578326, 1040, 16666
1669635578336, 1070, 16666
1669635578346, 1080, 16666
1669635578357, 1100, 16666
1669635578367, 1120, 16666
1669635578377, 1130, 16666
1669635578387, 1150, 16666
1669635578397, 1160, 16666
1669635578408, 1190, 16748
1669635578417, 1210, 17232


, End, Start, Difference
Time (ms), 1669635578417, 1669635578011, 406
CPU Time (ms), 1210, 280, 930
Mem Usage (KB), 17232, 13038, 4194
