timestamp (ms), cpu time (ms), memory usage (KB)
1669635607004, 280, 13038
1669635607015, 300, 13521
1669635607025, 320, 13521
1669635607035, 340, 13602
1669635607045, 360, 14087
1669635607056, 370, 14087
1669635607066, 400, 14569
1669635607077, 430, 14569
1669635607087, 470, 14651
1669635607097, 510, 14651
1669635607108, 540, 14651
1669635607118, 570, 14651
1669635607128, 600, 14651
1669635607139, 620, 14651
1669635607149, 660, 15136
1669635607159, 690, 15699
1669635607170, 720, 15699
1669635607180, 740, 16184
1669635607191, 750, 16184
1669635607201, 770, 16184
1669635607211, 790, 16184
1669635607221, 810, 16184
1669635607232, 830, 16184
1669635607242, 860, 16184
1669635607252, 880, 16184
1669635607262, 900, 16184
1669635607272, 930, 16184
1669635607284, 950, 16666
1669635607294, 980, 16666
1669635607304, 1000, 16666
1669635607314, 1010, 16666
1669635607324, 1040, 16666
1669635607335, 1060, 16666
1669635607345, 1080, 16666
1669635607357, 1100, 16666
1669635607368, 1120, 16666
1669635607378, 1150, 16666
1669635607389, 1150, 16748
1669635607395, 1150, 16748


, End, Start, Difference
Time (ms), 1669635607395, 1669635607004, 391
CPU Time (ms), 1150, 280, 870
Mem Usage (KB), 16748, 13038, 3709
