timestamp (ms), cpu time (ms), memory usage (KB)
1669298018004, 260, 13038
1669298018015, 280, 13602
1669298018026, 300, 14091
1669298018036, 320, 14091
1669298018046, 340, 14091
1669298018057, 350, 14574
1669298018067, 370, 14574
1669298018078, 380, 14574
1669298018087, 390, 14574
1669298018097, 410, 14574
1669298018107, 430, 14574
1669298018118, 440, 14574
1669298018128, 460, 14574
1669298018138, 480, 14574
1669298018148, 510, 14574
1669298018159, 540, 14574
1669298018170, 550, 14574
1669298018180, 580, 14574
1669298018192, 610, 14574
1669298018202, 620, 14574
1669298018212, 640, 14651
1669298018223, 650, 14651
1669298018233, 670, 14651
1669298018243, 680, 15135
1669298018248, 680, 15135


, End, Start, Difference
Time (ms), 1669298018248, 1669298018004, 244
CPU Time (ms), 680, 260, 420
Mem Usage (KB), 15135, 13038, 2097
