timestamp (ms), cpu time (ms), memory usage (KB)
1669298442003, 260, 13038
1669298442014, 270, 13521
1669298442024, 290, 13521
1669298442034, 320, 14087
1669298442047, 340, 14087
1669298442059, 380, 14569
1669298442070, 400, 14569
1669298442080, 410, 14569
1669298442090, 430, 14651
1669298442114, 530, 14651
1669298442125, 550, 14651
1669298442135, 590, 14651
1669298442146, 620, 14651
1669298442158, 660, 14651
1669298442168, 700, 15136
1669298442178, 720, 15136
1669298442188, 740, 15136
1669298442198, 750, 15136
1669298442208, 770, 15699
1669298442218, 800, 15699
1669298442228, 820, 15702
1669298442239, 840, 16184
1669298442249, 850, 16184
1669298442259, 870, 16184
1669298442269, 880, 16184
1669298442280, 900, 16184
1669298442290, 920, 16184
1669298442300, 930, 16184
1669298442310, 940, 16667
1669298442322, 970, 16667
1669298442332, 980, 16667
1669298442342, 1010, 16667
1669298442352, 1030, 16667
1669298442362, 1050, 16667
1669298442374, 1090, 16667
1669298442384, 1110, 16748
1669298442394, 1120, 16748
1669298442405, 1140, 17232
1669298442415, 1160, 17232
1669298442425, 1170, 17232
1669298442436, 1200, 17232
1669298442448, 1230, 17232
1669298442458, 1250, 17232
1669298442468, 1280, 17232
1669298442478, 1310, 17715
1669298442489, 1320, 17715
1669298442499, 1350, 17715
1669298442510, 1370, 17715
1669298442520, 1390, 17715
1669298442530, 1420, 17715
1669298442540, 1430, 17797
1669298442551, 1450, 17799
1669298442561, 1470, 18281
1669298442571, 1480, 18281
1669298442582, 1480, 18281
1669298442592, 1490, 18281
1669298442602, 1500, 18281
1669298442613, 1520, 18281
1669298442615, 1520, 18281


, End, Start, Difference
Time (ms), 1669298442615, 1669298442003, 612
CPU Time (ms), 1520, 260, 1260
Mem Usage (KB), 18281, 13038, 5242
