timestamp (ms), cpu time (ms), memory usage (KB)
1669298175009, 270, 13038
1669298175020, 290, 13604
1669298175030, 310, 13604
1669298175041, 330, 13604
1669298175051, 340, 13604
1669298175061, 350, 14087
1669298175072, 360, 14087
1669298175082, 380, 14569
1669298175092, 400, 14569
1669298175102, 410, 14569
1669298175112, 420, 14569
1669298175122, 450, 14569
1669298175132, 470, 14569
1669298175144, 490, 14569
1669298175154, 530, 14569
1669298175165, 550, 14569
1669298175175, 590, 14569
1669298175185, 610, 14569
1669298175196, 640, 14569
1669298175207, 660, 14569
1669298175217, 700, 14651
1669298175228, 710, 14651
1669298175239, 740, 14651
1669298175249, 760, 14651
1669298175259, 770, 14651


, End, Start, Difference
Time (ms), 1669298175259, 1669298175009, 250
CPU Time (ms), 770, 270, 500
Mem Usage (KB), 14651, 13038, 1612
