timestamp (ms), cpu time (ms), memory usage (KB)
1669298599003, 300, 13038
1669298599013, 310, 13521
1669298599023, 340, 13521
1669298599034, 360, 13602
1669298599044, 380, 14087
1669298599054, 410, 14569
1669298599065, 440, 14569
1669298599078, 470, 14651
1669298599088, 500, 14651
1669298599099, 530, 14651
1669298599109, 560, 14651
1669298599119, 600, 15136
1669298599132, 640, 15136
1669298599143, 680, 15136
1669298599156, 720, 15136
1669298599167, 750, 15699
1669298599177, 760, 15699
1669298599187, 780, 15699
1669298599197, 790, 16184
1669298599207, 810, 16184
1669298599217, 820, 16184
1669298599228, 830, 16184
1669298599238, 840, 16184
1669298599248, 870, 16184
1669298599258, 880, 16184
1669298599268, 920, 16667
1669298599279, 930, 16667
1669298599289, 950, 16667
1669298599300, 960, 16667
1669298599310, 980, 16667
1669298599322, 1010, 16667
1669298599332, 1020, 16667
1669298599342, 1040, 16748
1669298599353, 1060, 17232
1669298599363, 1080, 17232
1669298599374, 1100, 17232
1669298599384, 1120, 17232
1669298599394, 1150, 17232
1669298599404, 1170, 17232
1669298599415, 1190, 17232
1669298599425, 1220, 17715
1669298599435, 1250, 17715
1669298599445, 1260, 17715
1669298599455, 1290, 17715
1669298599465, 1300, 17715
1669298599475, 1330, 17715
1669298599490, 1370, 18281
1669298599500, 1390, 18281
1669298599510, 1420, 18281
1669298599521, 1440, 18281
1669298599533, 1490, 18763
1669298599544, 1520, 18763
1669298599554, 1540, 18763
1669298599564, 1560, 18763
1669298599574, 1560, 18763
1669298599578, 1560, 18763


, End, Start, Difference
Time (ms), 1669298599578, 1669298599003, 575
CPU Time (ms), 1560, 300, 1260
Mem Usage (KB), 18763, 13038, 5725
