timestamp (ms), cpu time (ms), memory usage (KB)
1669298371003, 280, 13038
1669298371014, 290, 13521
1669298371024, 300, 13521
1669298371034, 300, 13521
1669298371044, 320, 13602
1669298371055, 330, 13602
1669298371065, 340, 14087
1669298371075, 360, 14087
1669298371085, 380, 14569
1669298371095, 390, 14569
1669298371105, 400, 14569
1669298371116, 420, 14569
1669298371126, 440, 14651
1669298371136, 470, 14651
1669298371147, 510, 14651
1669298371157, 540, 14651
1669298371167, 570, 14651
1669298371181, 600, 14651
1669298371192, 640, 14651
1669298371202, 660, 15136
1669298371212, 690, 15136
1669298371223, 700, 15136
1669298371233, 720, 15699
1669298371243, 740, 15699
1669298371253, 750, 15699
1669298371263, 760, 16184
1669298371273, 760, 16184
1669298371284, 770, 16184
1669298371294, 790, 16184
1669298371304, 800, 16184
1669298371314, 800, 16184
1669298371324, 830, 16184
1669298371335, 850, 16184
1669298371345, 870, 16184
1669298371355, 890, 16667
1669298371365, 900, 16667
1669298371376, 910, 16667
1669298371386, 940, 16667
1669298371397, 960, 16667
1669298371408, 980, 16667
1669298371419, 1010, 16667
1669298371430, 1020, 16748
1669298371441, 1060, 17233
1669298371451, 1090, 17233
1669298371461, 1100, 17233
1669298371472, 1120, 17233
1669298371482, 1150, 17233
1669298371494, 1180, 17233
1669298371505, 1210, 17233
1669298371515, 1240, 17715
1669298371525, 1260, 17715
1669298371536, 1290, 17715
1669298371547, 1310, 17715
1669298371557, 1340, 17715
1669298371569, 1370, 17715
1669298371579, 1390, 17715
1669298371590, 1410, 17797
1669298371601, 1440, 18281
1669298371611, 1460, 18281
1669298371622, 1480, 18281
1669298371632, 1490, 18281
1669298371642, 1520, 18281
1669298371652, 1520, 18763
1669298371662, 1520, 18763
1669298371673, 1520, 18763
1669298371682, 1530, 18763


, End, Start, Difference
Time (ms), 1669298371682, 1669298371003, 679
CPU Time (ms), 1530, 280, 1250
Mem Usage (KB), 18763, 13038, 5725
