timestamp (ms), cpu time (ms), memory usage (KB)
1669298094008, 260, 13038
1669298094019, 280, 13604
1669298094029, 310, 13604
1669298094040, 320, 14087
1669298094050, 330, 14087
1669298094062, 350, 14087
1669298094076, 360, 14087
1669298094086, 390, 14569
1669298094097, 410, 14569
1669298094107, 420, 14569
1669298094117, 460, 14569
1669298094127, 470, 14569
1669298094138, 500, 14569
1669298094148, 530, 14569
1669298094159, 550, 14569
1669298094169, 560, 14569
1669298094180, 580, 14569
1669298094190, 600, 14651
1669298094201, 620, 14651
1669298094212, 640, 14651
1669298094223, 650, 14651
1669298094233, 650, 14651
1669298094243, 650, 15135
1669298094247, 650, 15135


, End, Start, Difference
Time (ms), 1669298094247, 1669298094008, 239
CPU Time (ms), 650, 260, 390
Mem Usage (KB), 15135, 13038, 2097
