timestamp (ms), cpu time (ms), memory usage (KB)
1669631723003, 260, 13038
1669631723013, 270, 13521
1669631723023, 290, 13521
1669631723033, 320, 13602
1669631723043, 330, 14087
1669631723055, 370, 14569
1669631723066, 400, 14569
1669631723078, 440, 14651
1669631723088, 470, 14651
1669631723111, 530, 14651
1669631723121, 560, 14651
1669631723131, 600, 15622
1669631723141, 640, 15622
1669631723152, 650, 15622
1669631723162, 660, 15699
1669631723172, 690, 15699
1669631723182, 710, 16185
1669631723192, 730, 16185
1669631723203, 750, 16185
1669631723214, 780, 16185
1669631723224, 800, 16185
1669631723234, 810, 16185
1669631723245, 830, 16185
1669631723255, 840, 16185
1669631723265, 860, 16185
1669631723276, 890, 16185
1669631723286, 920, 16185
1669631723296, 930, 16185
1669631723311, 960, 16668


, End, Start, Difference
Time (ms), 1669631723311, 1669631723003, 308
CPU Time (ms), 960, 260, 700
Mem Usage (KB), 16668, 13038, 3629
