timestamp (ms), cpu time (ms), memory usage (KB)
1669631693002, 260, 13038
1669631693013, 280, 13521
1669631693023, 300, 13521
1669631693033, 320, 14087
1669631693043, 340, 14087
1669631693053, 360, 14087
1669631693063, 390, 14569
1669631693074, 420, 14569
1669631693085, 440, 14569
1669631693096, 460, 14651
1669631693106, 480, 14651
1669631693116, 510, 14651
1669631693130, 560, 14651
1669631693140, 590, 14651
1669631693152, 630, 15622
1669631693162, 670, 15622
1669631693172, 700, 15622
1669631693182, 710, 15699
1669631693193, 730, 15699
1669631693203, 760, 16184
1669631693213, 770, 16184
1669631693223, 790, 16184
1669631693234, 830, 16184
1669631693244, 850, 16184
1669631693255, 880, 16184
1669631693265, 900, 16184
1669631693276, 920, 16184
1669631693286, 950, 16184
1669631693297, 960, 16184
1669631693307, 980, 16666
1669631693309, 980, 16666


, End, Start, Difference
Time (ms), 1669631693309, 1669631693002, 307
CPU Time (ms), 980, 260, 720
Mem Usage (KB), 16666, 13038, 3628
