timestamp (ms), cpu time (ms), memory usage (KB)
1669302027015, 270, 13038
1669302027025, 280, 13521
1669302027035, 310, 13521
1669302027045, 330, 13604
1669302027056, 350, 14087
1669302027069, 390, 14569
1669302027079, 430, 14569
1669302027089, 460, 14651
1669302027101, 490, 14651
1669302027111, 520, 14651
1669302027121, 550, 14651
1669302027133, 580, 14651
1669302027143, 620, 15136
1669302027153, 650, 15136
1669302027164, 680, 15699
1669302027174, 710, 15699
1669302027185, 730, 15699
1669302027196, 740, 16184
1669302027206, 760, 16184
1669302027216, 780, 16184
1669302027226, 800, 16184
1669302027237, 810, 16184
1669302027247, 830, 16184
1669302027257, 860, 16184
1669302027269, 870, 16184
1669302027279, 890, 16667
1669302027289, 910, 16667
1669302027300, 930, 16667
1669302027310, 950, 16667
1669302027320, 990, 16667
1669302027330, 1020, 16667
1669302027341, 1030, 16667
1669302027352, 1070, 16667
1669302027362, 1090, 16748
1669302027372, 1110, 17232
1669302027383, 1140, 17232
1669302027393, 1170, 17232
1669302027404, 1190, 17232
1669302027414, 1210, 17232
1669302027424, 1220, 17232
1669302027434, 1240, 17232
1669302027444, 1260, 17232
1669302027455, 1280, 17232
1669302027457, 1280, 17232


, End, Start, Difference
Time (ms), 1669302027457, 1669302027015, 442
CPU Time (ms), 1280, 270, 1010
Mem Usage (KB), 17232, 13038, 4194
