timestamp (ms), cpu time (ms), memory usage (KB)
1669301355003, 290, 13038
1669301355014, 300, 13604
1669301355028, 330, 13604
1669301355038, 350, 13604
1669301355049, 370, 14087
1669301355059, 380, 14087
1669301355069, 390, 14087
1669301355079, 420, 14569
1669301355089, 430, 14569
1669301355100, 460, 14569
1669301355112, 490, 14569
1669301355122, 510, 14569
1669301355132, 520, 14569
1669301355142, 540, 14569
1669301355153, 550, 14569
1669301355163, 560, 14569
1669301355171, 560, 14569


, End, Start, Difference
Time (ms), 1669301355171, 1669301355003, 168
CPU Time (ms), 560, 290, 270
Mem Usage (KB), 14569, 13038, 1530
