timestamp (ms), cpu time (ms), memory usage (KB)
1669301761003, 290, 13038
1669301761016, 320, 13604
1669301761026, 330, 13604
1669301761036, 360, 13604
1669301761046, 370, 14087
1669301761057, 380, 14087
1669301761067, 400, 14087
1669301761078, 410, 14569
1669301761088, 430, 14569
1669301761099, 450, 14569
1669301761109, 470, 14569
1669301761121, 500, 14569
1669301761132, 520, 14569
1669301761142, 540, 14569
1669301761152, 550, 14569
1669301761164, 580, 14569
1669301761169, 590, 14569


, End, Start, Difference
Time (ms), 1669301761169, 1669301761003, 166
CPU Time (ms), 590, 290, 300
Mem Usage (KB), 14569, 13038, 1530
