timestamp (ms), cpu time (ms), memory usage (KB)
1669302246014, 260, 13038
1669302246028, 290, 13521
1669302246038, 300, 13521
1669302246048, 320, 14087
1669302246058, 340, 14087
1669302246070, 370, 14569
1669302246084, 410, 14569
1669302246096, 430, 14569
1669302246106, 460, 14569
1669302246123, 490, 14651
1669302246133, 530, 14651
1669302246144, 560, 14651
1669302246154, 580, 14651
1669302246164, 630, 14651
1669302246174, 660, 15136
1669302246184, 700, 15136
1669302246195, 720, 15699
1669302246205, 750, 15699
1669302246215, 780, 15699
1669302246225, 790, 16184
1669302246235, 810, 16184
1669302246246, 830, 16184
1669302246256, 840, 16184
1669302246266, 860, 16184
1669302246276, 880, 16184
1669302246290, 910, 16184
1669302246300, 940, 16184
1669302246310, 950, 16184
1669302246320, 960, 16667
1669302246331, 990, 16667
1669302246341, 1020, 16667
1669302246351, 1030, 16667
1669302246361, 1040, 16667
1669302246371, 1060, 16667
1669302246382, 1100, 16667
1669302246392, 1120, 16667
1669302246402, 1130, 16748
1669302246413, 1150, 17232
1669302246425, 1180, 17232
1669302246435, 1190, 17232
1669302246445, 1200, 17232
1669302246456, 1240, 17232
1669302246469, 1250, 17232
1669302246480, 1290, 17232
1669302246481, 1290, 17232


, End, Start, Difference
Time (ms), 1669302246481, 1669302246014, 467
CPU Time (ms), 1290, 260, 1030
Mem Usage (KB), 17232, 13038, 4194
