timestamp (ms), cpu time (ms), memory usage (KB)
1669302312004, 270, 13038
1669302312015, 300, 13521
1669302312028, 320, 13521
1669302312038, 340, 13602
1669302312050, 360, 14087
1669302312060, 380, 14087
1669302312073, 410, 14569
1669302312083, 450, 14569
1669302312096, 480, 14651
1669302312106, 510, 14651
1669302312119, 560, 14651
1669302312132, 600, 14651
1669302312142, 620, 15136
1669302312152, 670, 15136
1669302312162, 690, 15136
1669302312172, 730, 15136
1669302312182, 760, 15699
1669302312193, 770, 15699
1669302312203, 790, 15699
1669302312213, 800, 16184
1669302312223, 810, 16184
1669302312233, 840, 16184
1669302312243, 850, 16184
1669302312253, 860, 16184
1669302312263, 880, 16184
1669302312273, 900, 16184
1669302312283, 940, 16184
1669302312293, 950, 16667
1669302312303, 970, 16667
1669302312314, 980, 16667
1669302312324, 1010, 16667
1669302312335, 1020, 16667
1669302312346, 1030, 16667
1669302312356, 1060, 16667
1669302312366, 1080, 16667
1669302312376, 1110, 16667
1669302312386, 1130, 16748
1669302312396, 1150, 17233
1669302312407, 1180, 17233
1669302312417, 1200, 17233
1669302312431, 1230, 17233
1669302312441, 1250, 17233
1669302312451, 1260, 17233
1669302312461, 1270, 17233
1669302312464, 1280, 17233


, End, Start, Difference
Time (ms), 1669302312464, 1669302312004, 460
CPU Time (ms), 1280, 270, 1010
Mem Usage (KB), 17233, 13038, 4194
