timestamp (ms), cpu time (ms), memory usage (KB)
1669302027013, 290, 13038
1669302027024, 300, 13521
1669302027034, 320, 13521
1669302027044, 340, 13602
1669302027054, 350, 13602
1669302027064, 380, 14087
1669302027074, 400, 14569
1669302027086, 460, 14569
1669302027099, 490, 14651
1669302027110, 530, 14651
1669302027121, 570, 14651
1669302027135, 620, 14651
1669302027146, 660, 14651
1669302027156, 700, 14651
1669302027167, 730, 15136
1669302027177, 760, 15136
1669302027187, 790, 15136
1669302027197, 820, 15699
1669302027208, 820, 15699
1669302027218, 830, 16184
1669302027228, 840, 16184
1669302027238, 850, 16184
1669302027248, 880, 16184
1669302027260, 900, 16184
1669302027271, 930, 16184
1669302027282, 950, 16184
1669302027293, 970, 16184
1669302027303, 990, 16184
1669302027314, 1000, 16666
1669302027324, 1030, 16666
1669302027334, 1060, 16666
1669302027345, 1090, 16666
1669302027355, 1120, 16666
1669302027365, 1130, 16666
1669302027375, 1160, 16666
1669302027387, 1200, 16666
1669302027397, 1230, 16748
1669302027407, 1250, 16748
1669302027417, 1270, 17232
1669302027428, 1290, 17232
1669302027439, 1310, 17232
1669302027449, 1330, 17232
1669302027459, 1350, 17232
1669302027470, 1380, 17232
1669302027471, 1380, 17232


, End, Start, Difference
Time (ms), 1669302027471, 1669302027013, 458
CPU Time (ms), 1380, 290, 1090
Mem Usage (KB), 17232, 13038, 4194
