timestamp (ms), cpu time (ms), memory usage (KB)
1669302246004, 290, 13038
1669302246015, 310, 13521
1669302246026, 330, 13521
1669302246036, 350, 14087
1669302246048, 370, 14087
1669302246058, 390, 14569
1669302246068, 420, 14569
1669302246079, 440, 14651
1669302246089, 470, 14651
1669302246100, 500, 14651
1669302246110, 530, 14651
1669302246121, 560, 14651
1669302246131, 590, 14651
1669302246144, 630, 14651
1669302246154, 680, 15136
1669302246165, 700, 15136
1669302246175, 720, 15699
1669302246185, 740, 15699
1669302246196, 770, 16184
1669302246206, 780, 16184
1669302246216, 800, 16184
1669302246226, 820, 16184
1669302246236, 830, 16184
1669302246247, 860, 16184
1669302246257, 870, 16184
1669302246267, 890, 16184
1669302246278, 920, 16667
1669302246288, 950, 16667
1669302246299, 970, 16667
1669302246309, 990, 16667
1669302246319, 1020, 16667
1669302246330, 1040, 16667
1669302246340, 1050, 16667
1669302246350, 1070, 16667
1669302246361, 1100, 16748
1669302246372, 1120, 16748
1669302246382, 1140, 17232
1669302246393, 1170, 17232
1669302246403, 1190, 17232
1669302246413, 1210, 17232
1669302246424, 1210, 17232
1669302246434, 1240, 17232
1669302246444, 1240, 17232
1669302246455, 1260, 17232
1669302246458, 1260, 17232


, End, Start, Difference
Time (ms), 1669302246458, 1669302246004, 454
CPU Time (ms), 1260, 290, 970
Mem Usage (KB), 17232, 13038, 4194
