timestamp (ms), cpu time (ms), memory usage (KB)
1669301711001, 260, 13038
1669301711011, 280, 13604
1669301711021, 300, 13604
1669301711034, 330, 14087
1669301711044, 340, 14087
1669301711054, 360, 14087
1669301711066, 380, 14087
1669301711077, 400, 14569
1669301711087, 420, 14569
1669301711097, 430, 14569
1669301711108, 450, 14569
1669301711119, 490, 14569
1669301711129, 500, 14569
1669301711139, 510, 14569
1669301711150, 530, 14569
1669301711160, 530, 14569
1669301711170, 530, 14569


, End, Start, Difference
Time (ms), 1669301711170, 1669301711001, 169
CPU Time (ms), 530, 260, 270
Mem Usage (KB), 14569, 13038, 1530
