timestamp (ms), cpu time (ms), memory usage (KB)
1669302312012, 270, 13038
1669302312023, 280, 13521
1669302312033, 310, 13521
1669302312044, 330, 14087
1669302312054, 360, 14087
1669302312065, 380, 14569
1669302312077, 400, 14569
1669302312087, 440, 14651
1669302312097, 460, 14651
1669302312114, 510, 14651
1669302312124, 550, 14651
1669302312134, 590, 14651
1669302312147, 650, 15136
1669302312159, 690, 15136
1669302312170, 710, 15136
1669302312181, 740, 15699
1669302312191, 770, 15699
1669302312202, 780, 16184
1669302312212, 800, 16184
1669302312222, 810, 16184
1669302312232, 830, 16184
1669302312246, 850, 16184
1669302312256, 880, 16184
1669302312267, 900, 16184
1669302312277, 910, 16666
1669302312287, 940, 16666
1669302312297, 950, 16666
1669302312307, 980, 16666
1669302312317, 1000, 16666
1669302312327, 1030, 16666
1669302312338, 1050, 16666
1669302312348, 1070, 16748
1669302312359, 1100, 16748
1669302312369, 1130, 16750
1669302312380, 1150, 17232
1669302312390, 1190, 17232
1669302312401, 1210, 17232
1669302312412, 1230, 17232
1669302312422, 1250, 17232
1669302312433, 1270, 17232
1669302312443, 1290, 17232
1669302312444, 1290, 17232


, End, Start, Difference
Time (ms), 1669302312444, 1669302312012, 432
CPU Time (ms), 1290, 270, 1020
Mem Usage (KB), 17232, 13038, 4194
