timestamp (ms), cpu time (ms), memory usage (KB)
1669298669015, 310, 13038
1669298669027, 330, 13521
1669298669038, 340, 13521
1669298669048, 360, 13521
1669298669058, 370, 13521
1669298669068, 400, 13602
1669298669078, 410, 14087
1669298669089, 460, 14569
1669298669099, 490, 14569
1669298669109, 510, 14651
1669298669120, 550, 14651
1669298669135, 610, 14651
1669298669148, 640, 14651
1669298669162, 690, 14651
1669298669177, 740, 15135
1669298669188, 780, 15135
1669298669198, 800, 15135
1669298669209, 830, 15135
1669298669219, 860, 15135
1669298669229, 890, 15699
1669298669240, 910, 16184
1669298669250, 920, 16184
1669298669260, 940, 16184
1669298669271, 950, 16184
1669298669289, 980, 16184
1669298669299, 1000, 16184
1669298669309, 1020, 16184
1669298669320, 1040, 16667
1669298669330, 1060, 16667
1669298669341, 1080, 16667
1669298669351, 1110, 16667
1669298669361, 1130, 16667
1669298669372, 1150, 16667
1669298669383, 1180, 17233
1669298669393, 1210, 17233
1669298669403, 1230, 17233
1669298669414, 1250, 17233
1669298669425, 1280, 17233
1669298669437, 1290, 17233
1669298669447, 1320, 17233
1669298669457, 1340, 17716
1669298669468, 1370, 17716
1669298669479, 1390, 17716
1669298669489, 1420, 17716
1669298669499, 1440, 17716
1669298669510, 1460, 17716
1669298669520, 1500, 17797
1669298669531, 1520, 17797
1669298669542, 1530, 18281
1669298669552, 1560, 18281
1669298669571, 1620, 18281
1669298669581, 1650, 18281
1669298669591, 1680, 18281
1669298669602, 1710, 18281
1669298669612, 1740, 18763
1669298669622, 1750, 18763
1669298669632, 1770, 18763
1669298669640, 1780, 18763


, End, Start, Difference
Time (ms), 1669298669640, 1669298669015, 625
CPU Time (ms), 1780, 310, 1470
Mem Usage (KB), 18763, 13038, 5725
