timestamp (ms), cpu time (ms), memory usage (KB)
1669297705004, 460, 13038
1669297705015, 470, 13604
1669297705025, 500, 13604
1669297705036, 530, 13604
1669297705046, 540, 14087
1669297705056, 560, 14087
1669297705067, 570, 14087
1669297705078, 590, 14569
1669297705088, 600, 14569
1669297705099, 620, 14569
1669297705109, 650, 14569
1669297705119, 670, 14569
1669297705130, 690, 14569
1669297705140, 710, 14569
1669297705150, 740, 14569
1669297705161, 780, 14569
1669297705171, 800, 14569
1669297705182, 830, 14569
1669297705192, 850, 14651
1669297705203, 870, 14651
1669297705213, 900, 15135
1669297705223, 910, 15135
1669297705234, 920, 15135
1669297705240, 920, 15135


, End, Start, Difference
Time (ms), 1669297705240, 1669297705004, 236
CPU Time (ms), 920, 460, 460
Mem Usage (KB), 15135, 13038, 2097
