timestamp (ms), cpu time (ms), memory usage (KB)
1669298371005, 370, 13038
1669298371016, 380, 13521
1669298371026, 380, 13521
1669298371036, 400, 13521
1669298371046, 410, 13602
1669298371056, 410, 14087
1669298371068, 430, 14087
1669298371078, 460, 14569
1669298371088, 470, 14569
1669298371098, 480, 14569
1669298371108, 490, 14569
1669298371118, 520, 14651
1669298371128, 550, 14651
1669298371139, 590, 14651
1669298371150, 620, 14651
1669298371161, 630, 14651
1669298371171, 670, 14651
1669298371184, 700, 15136
1669298371195, 730, 15136
1669298371206, 740, 15136
1669298371216, 760, 15136
1669298371226, 770, 15622
1669298371236, 810, 15699
1669298371246, 830, 16184
1669298371256, 840, 16184
1669298371267, 840, 16184
1669298371277, 850, 16184
1669298371287, 860, 16184
1669298371297, 870, 16184
1669298371307, 880, 16184
1669298371318, 890, 16184
1669298371328, 930, 16184
1669298371338, 950, 16667
1669298371349, 960, 16667
1669298371359, 980, 16667
1669298371369, 1000, 16667
1669298371380, 1030, 16667
1669298371391, 1060, 16667
1669298371401, 1080, 16667
1669298371412, 1100, 16748
1669298371422, 1120, 17232
1669298371432, 1140, 17232
1669298371443, 1160, 17232
1669298371454, 1210, 17232
1669298371464, 1230, 17232
1669298371475, 1260, 17232
1669298371485, 1280, 17723
1669298371495, 1310, 17723
1669298371505, 1350, 17723
1669298371516, 1360, 17723
1669298371527, 1400, 17723
1669298371538, 1430, 17797
1669298371549, 1470, 18281
1669298371558, 1500, 18281
1669298371569, 1530, 18281
1669298371579, 1550, 18281
1669298371589, 1550, 18281
1669298371599, 1570, 18281
1669298371610, 1590, 18764
1669298371620, 1600, 18764
1669298371630, 1600, 18764
1669298371641, 1600, 18764
1669298371651, 1610, 18764
1669298371658, 1610, 18764


, End, Start, Difference
Time (ms), 1669298371658, 1669298371005, 653
CPU Time (ms), 1610, 370, 1240
Mem Usage (KB), 18764, 13038, 5725
