timestamp (ms), cpu time (ms), memory usage (KB)
1669298524004, 290, 13038
1669298524014, 300, 13521
1669298524025, 320, 13521
1669298524035, 350, 14087
1669298524048, 390, 14569
1669298524061, 420, 14569
1669298524071, 450, 14569
1669298524082, 470, 14569
1669298524092, 500, 14651
1669298524103, 530, 14651
1669298524113, 560, 14651
1669298524124, 600, 14651
1669298524135, 620, 14651
1669298524145, 660, 15136
1669298524156, 690, 15136
1669298524166, 720, 15136
1669298524176, 750, 15136
1669298524186, 770, 15699
1669298524196, 790, 15699
1669298524207, 810, 16184
1669298524217, 810, 16184
1669298524227, 840, 16184
1669298524241, 860, 16184
1669298524251, 880, 16184
1669298524261, 890, 16184
1669298524274, 910, 16184
1669298524284, 940, 16667
1669298524295, 960, 16667
1669298524305, 970, 16667
1669298524315, 980, 16667
1669298524325, 1010, 16667
1669298524335, 1040, 16667
1669298524346, 1050, 16667
1669298524356, 1070, 16667
1669298524366, 1090, 16748
1669298524376, 1110, 17232
1669298524386, 1120, 17232
1669298524397, 1150, 17232
1669298524407, 1180, 17232
1669298524417, 1190, 17232
1669298524428, 1230, 17232
1669298524438, 1250, 17715
1669298524448, 1270, 17715
1669298524459, 1300, 17715
1669298524469, 1330, 17715
1669298524480, 1360, 17715
1669298524491, 1380, 17715
1669298524501, 1420, 17797
1669298524511, 1430, 17797
1669298524523, 1460, 18281
1669298524533, 1480, 18281
1669298524544, 1490, 18281
1669298524555, 1500, 18281
1669298524565, 1510, 18281
1669298524576, 1520, 18281
1669298524586, 1530, 18281
1669298524596, 1540, 18281
1669298524601, 1540, 18281


, End, Start, Difference
Time (ms), 1669298524601, 1669298524004, 597
CPU Time (ms), 1540, 290, 1250
Mem Usage (KB), 18281, 13038, 5242
