timestamp (ms), cpu time (ms), memory usage (KB)
1669298018002, 280, 13038
1669298018013, 290, 13604
1669298018024, 320, 13604
1669298018034, 340, 13604
1669298018044, 360, 14087
1669298018054, 360, 14087
1669298018064, 380, 14087
1669298018074, 390, 14569
1669298018085, 420, 14569
1669298018096, 440, 14569
1669298018106, 450, 14569
1669298018117, 480, 14569
1669298018127, 500, 14569
1669298018138, 520, 14569
1669298018148, 540, 14569
1669298018158, 570, 14569
1669298018168, 590, 14569
1669298018179, 620, 14651
1669298018189, 650, 14651
1669298018199, 680, 14651
1669298018209, 700, 15135
1669298018219, 700, 15135
1669298018230, 700, 15135
1669298018240, 700, 15135
1669298018250, 700, 15135
1669298018252, 710, 15135


, End, Start, Difference
Time (ms), 1669298018252, 1669298018002, 250
CPU Time (ms), 710, 280, 430
Mem Usage (KB), 15135, 13038, 2097
