timestamp (ms), cpu time (ms), memory usage (KB)
1669298175008, 300, 13038
1669298175019, 330, 13604
1669298175029, 340, 13604
1669298175040, 370, 13604
1669298175050, 380, 14087
1669298175060, 400, 14087
1669298175071, 410, 14087
1669298175081, 440, 14569
1669298175091, 450, 14569
1669298175101, 470, 14569
1669298175111, 500, 14569
1669298175122, 520, 14569
1669298175132, 550, 14569
1669298175142, 580, 14569
1669298175152, 590, 14569
1669298175162, 620, 14569
1669298175173, 650, 14569
1669298175185, 690, 14569
1669298175197, 720, 14651
1669298175207, 730, 14651
1669298175217, 770, 14651
1669298175227, 800, 15135
1669298175239, 830, 15135
1669298175250, 840, 15135
1669298175252, 840, 15135


, End, Start, Difference
Time (ms), 1669298175252, 1669298175008, 244
CPU Time (ms), 840, 300, 540
Mem Usage (KB), 15135, 13038, 2097
