timestamp (ms), cpu time (ms), memory usage (KB)
1669298599012, 270, 13038
1669298599022, 290, 13521
1669298599033, 300, 13521
1669298599044, 330, 13602
1669298599056, 360, 14087
1669298599066, 380, 14569
1669298599077, 410, 14569
1669298599088, 450, 14651
1669298599098, 460, 14651
1669298599110, 490, 14651
1669298599121, 530, 14651
1669298599132, 570, 14651
1669298599143, 600, 14651
1669298599153, 630, 15136
1669298599164, 660, 15136
1669298599175, 690, 15136
1669298599185, 700, 15136
1669298599195, 720, 15136
1669298599205, 740, 15699
1669298599215, 760, 15699
1669298599225, 790, 16184
1669298599235, 800, 16184
1669298599246, 810, 16184
1669298599256, 830, 16184
1669298599266, 850, 16184
1669298599276, 860, 16184
1669298599286, 890, 16184
1669298599296, 910, 16667
1669298599307, 930, 16667
1669298599317, 940, 16667
1669298599327, 960, 16667
1669298599337, 990, 16667
1669298599347, 1010, 16667
1669298599358, 1020, 16667
1669298599368, 1050, 16667
1669298599378, 1060, 16748
1669298599388, 1080, 16748
1669298599399, 1110, 17232
1669298599409, 1130, 17232
1669298599419, 1140, 17232
1669298599429, 1170, 17232
1669298599439, 1200, 17232
1669298599450, 1220, 17232
1669298599460, 1240, 17715
1669298599470, 1270, 17715
1669298599481, 1290, 17715
1669298599492, 1330, 17715
1669298599503, 1350, 17715
1669298599513, 1380, 17715
1669298599523, 1410, 17715
1669298599534, 1440, 17797
1669298599545, 1470, 18281
1669298599555, 1490, 18281
1669298599566, 1510, 18281
1669298599576, 1530, 18281
1669298599586, 1550, 18281
1669298599598, 1580, 18281
1669298599608, 1580, 18281
1669298599609, 1580, 18281


, End, Start, Difference
Time (ms), 1669298599609, 1669298599012, 597
CPU Time (ms), 1580, 270, 1310
Mem Usage (KB), 18281, 13038, 5242
