timestamp (ms), cpu time (ms), memory usage (KB)
1669298442004, 330, 13038
1669298442014, 340, 13521
1669298442025, 360, 13521
1669298442035, 380, 13602
1669298442047, 410, 14087
1669298442058, 440, 14569
1669298442069, 480, 14569
1669298442079, 510, 14651
1669298442089, 540, 14651
1669298442099, 570, 14651
1669298442112, 610, 15136
1669298442122, 640, 15136
1669298442132, 670, 15136
1669298442143, 690, 15136
1669298442155, 710, 15136
1669298442165, 740, 15136
1669298442175, 760, 15699
1669298442185, 770, 15699
1669298442196, 790, 15699
1669298442206, 800, 16185
1669298442216, 820, 16185
1669298442226, 840, 16185
1669298442236, 850, 16185
1669298442246, 870, 16185
1669298442256, 890, 16185
1669298442267, 900, 16668
1669298442277, 920, 16668
1669298442288, 950, 16668
1669298442298, 960, 16668
1669298442308, 990, 16668
1669298442318, 1000, 16668
1669298442328, 1040, 16748
1669298442338, 1050, 16748
1669298442349, 1080, 17232
1669298442359, 1100, 17232
1669298442369, 1120, 17232
1669298442382, 1150, 17232
1669298442393, 1200, 17232
1669298442403, 1220, 17715
1669298442413, 1250, 17715
1669298442423, 1280, 17715
1669298442437, 1320, 17715
1669298442448, 1340, 17715
1669298442458, 1370, 17715
1669298442469, 1400, 17715
1669298442479, 1410, 17797
1669298442491, 1450, 18281
1669298442501, 1480, 18281
1669298442511, 1510, 18281
1669298442521, 1540, 18281
1669298442532, 1580, 18763
1669298442543, 1600, 18763
1669298442553, 1610, 18763
1669298442563, 1630, 18763
1669298442573, 1640, 18763
1669298442583, 1650, 18763
1669298442592, 1650, 18763


, End, Start, Difference
Time (ms), 1669298442592, 1669298442004, 588
CPU Time (ms), 1650, 330, 1320
Mem Usage (KB), 18763, 13038, 5725
