timestamp (ms), cpu time (ms), memory usage (KB)
1669298524002, 310, 13038
1669298524012, 330, 13521
1669298524023, 350, 13521
1669298524033, 370, 14087
1669298524043, 400, 14569
1669298524053, 420, 14569
1669298524064, 450, 14569
1669298524074, 470, 14651
1669298524084, 510, 14651
1669298524095, 550, 14651
1669298524106, 580, 14651
1669298524124, 650, 15136
1669298524134, 690, 15136
1669298524148, 730, 15136
1669298524160, 770, 15136
1669298524170, 780, 15136
1669298524180, 810, 15699
1669298524190, 830, 15699
1669298524200, 850, 16184
1669298524210, 860, 16184
1669298524220, 880, 16184
1669298524231, 890, 16184
1669298524241, 920, 16184
1669298524251, 940, 16184
1669298524261, 960, 16667
1669298524271, 970, 16667
1669298524281, 1000, 16667
1669298524292, 1010, 16667
1669298524302, 1030, 16667
1669298524312, 1040, 16667
1669298524322, 1060, 16748
1669298524333, 1090, 17233
1669298524342, 1110, 17233
1669298524354, 1140, 17233
1669298524364, 1180, 17233
1669298524374, 1190, 17233
1669298524384, 1220, 17233
1669298524395, 1240, 17233
1669298524405, 1270, 17715
1669298524415, 1300, 17715
1669298524425, 1330, 17715
1669298524440, 1370, 17715
1669298524450, 1390, 17797
1669298524460, 1410, 18281
1669298524471, 1440, 18281
1669298524481, 1460, 18281
1669298524491, 1490, 18281
1669298524502, 1510, 18764
1669298524513, 1530, 18764
1669298524523, 1530, 18764
1669298524533, 1530, 18764
1669298524544, 1540, 18764
1669298524554, 1550, 18764
1669298524564, 1550, 18764
1669298524569, 1550, 18764


, End, Start, Difference
Time (ms), 1669298524569, 1669298524002, 567
CPU Time (ms), 1550, 310, 1240
Mem Usage (KB), 18764, 13038, 5725
