timestamp (ms), cpu time (ms), memory usage (KB)
1669298599002, 310, 13038
1669298599012, 320, 13521
1669298599022, 340, 13521
1669298599032, 360, 14087
1669298599042, 390, 14569
1669298599052, 420, 14569
1669298599062, 440, 14569
1669298599072, 470, 14569
1669298599082, 500, 14651
1669298599093, 520, 14651
1669298599104, 560, 14651
1669298599115, 600, 14651
1669298599127, 630, 14651
1669298599138, 670, 15136
1669298599148, 690, 15136
1669298599158, 720, 15136
1669298599168, 740, 15136
1669298599178, 750, 15136
1669298599188, 770, 15699
1669298599198, 800, 15699
1669298599208, 810, 16185
1669298599218, 830, 16185
1669298599228, 850, 16185
1669298599239, 860, 16185
1669298599250, 880, 16185
1669298599259, 900, 16185
1669298599269, 920, 16185
1669298599279, 930, 16668
1669298599289, 940, 16668
1669298599301, 970, 16668
1669298599311, 980, 16668
1669298599322, 1010, 16668
1669298599333, 1030, 16748
1669298599343, 1060, 17232
1669298599353, 1080, 17232
1669298599363, 1110, 17232
1669298599373, 1140, 17232
1669298599384, 1140, 17232
1669298599394, 1170, 17232
1669298599405, 1200, 17232
1669298599415, 1230, 17715
1669298599425, 1260, 17715
1669298599435, 1290, 17715
1669298599446, 1300, 17715
1669298599456, 1340, 17715
1669298599466, 1360, 17797
1669298599476, 1380, 18281
1669298599486, 1410, 18281
1669298599496, 1430, 18281
1669298599506, 1460, 18281
1669298599516, 1480, 18281
1669298599527, 1500, 18763
1669298599538, 1520, 18763
1669298599548, 1520, 18763
1669298599559, 1520, 18763
1669298599569, 1520, 18763
1669298599579, 1520, 18763
1669298599590, 1530, 18763
1669298599600, 1530, 18763
1669298599607, 1530, 18763


, End, Start, Difference
Time (ms), 1669298599607, 1669298599002, 605
CPU Time (ms), 1530, 310, 1220
Mem Usage (KB), 18763, 13038, 5725
