timestamp (ms), cpu time (ms), memory usage (KB)
1669298094003, 320, 13038
1669298094013, 330, 13604
1669298094024, 360, 13604
1669298094034, 370, 13604
1669298094044, 390, 13604
1669298094055, 420, 14087
1669298094065, 430, 14087
1669298094077, 440, 14569
1669298094088, 450, 14569
1669298094098, 470, 14569
1669298094113, 510, 14569
1669298094123, 520, 14569
1669298094133, 540, 14569
1669298094143, 560, 14569
1669298094153, 570, 14569
1669298094164, 610, 14569
1669298094174, 630, 14569
1669298094185, 660, 14569
1669298094196, 700, 14569
1669298094206, 740, 14569
1669298094218, 760, 14651
1669298094229, 780, 14651
1669298094239, 790, 14651
1669298094249, 810, 15135
1669298094262, 820, 15135
1669298094267, 820, 15135


, End, Start, Difference
Time (ms), 1669298094267, 1669298094003, 264
CPU Time (ms), 820, 320, 500
Mem Usage (KB), 15135, 13038, 2097
