timestamp (ms), cpu time (ms), memory usage (KB)
1669298371013, 390, 13038
1669298371024, 400, 13521
1669298371034, 400, 13521
1669298371044, 420, 13521
1669298371054, 430, 13602
1669298371064, 430, 14087
1669298371074, 450, 14087
1669298371084, 480, 14569
1669298371095, 490, 14569
1669298371105, 500, 14569
1669298371115, 500, 14569
1669298371125, 520, 14651
1669298371135, 560, 14651
1669298371145, 590, 14651
1669298371155, 610, 14651
1669298371166, 640, 14651
1669298371177, 660, 14651
1669298371187, 690, 15136
1669298371197, 720, 15136
1669298371210, 760, 15136
1669298371220, 780, 15136
1669298371230, 790, 15136
1669298371241, 810, 15699
1669298371251, 830, 15699
1669298371261, 840, 16184
1669298371271, 840, 16184
1669298371281, 850, 16184
1669298371291, 860, 16184
1669298371301, 870, 16184
1669298371312, 890, 16184
1669298371322, 920, 16184
1669298371333, 940, 16184
1669298371343, 950, 16667
1669298371353, 970, 16667
1669298371364, 1000, 16667
1669298371376, 1030, 16667
1669298371387, 1060, 16667
1669298371397, 1080, 16748
1669298371408, 1110, 17233
1669298371418, 1130, 17233
1669298371428, 1140, 17233
1669298371438, 1160, 17233
1669298371449, 1180, 17233
1669298371459, 1210, 17233
1669298371470, 1240, 17233
1669298371481, 1270, 17715
1669298371491, 1290, 17715
1669298371502, 1330, 17715
1669298371512, 1350, 17715
1669298371523, 1370, 17715
1669298371533, 1400, 17715
1669298371543, 1410, 17797
1669298371556, 1460, 17797
1669298371567, 1490, 18281
1669298371577, 1510, 18281
1669298371587, 1540, 18281
1669298371598, 1550, 18281
1669298371608, 1560, 18281
1669298371618, 1570, 18281
1669298371628, 1580, 18281
1669298371639, 1580, 18281
1669298371648, 1590, 18281
1669298371658, 1590, 18281
1669298371670, 1590, 18281
1669298371674, 1590, 18281


, End, Start, Difference
Time (ms), 1669298371674, 1669298371013, 661
CPU Time (ms), 1590, 390, 1200
Mem Usage (KB), 18281, 13038, 5242
