timestamp (ms), cpu time (ms), memory usage (KB)
1669297705010, 490, 13038
1669297705021, 500, 13604
1669297705031, 520, 13604
1669297705041, 560, 13604
1669297705051, 570, 13604
1669297705063, 580, 14087
1669297705074, 600, 14087
1669297705084, 610, 14569
1669297705094, 620, 14569
1669297705105, 640, 14569
1669297705115, 660, 14569
1669297705125, 690, 14569
1669297705137, 720, 14569
1669297705148, 740, 14569
1669297705158, 760, 14569
1669297705169, 760, 14569
1669297705179, 780, 14569
1669297705190, 820, 14569
1669297705201, 840, 14651
1669297705218, 870, 14651
1669297705230, 890, 14651
1669297705240, 910, 14651
1669297705250, 940, 15135
1669297705260, 950, 15135


, End, Start, Difference
Time (ms), 1669297705260, 1669297705010, 250
CPU Time (ms), 950, 490, 460
Mem Usage (KB), 15135, 13038, 2097
