timestamp (ms), cpu time (ms), memory usage (KB)
1669635385005, 250, 13038
1669635385015, 260, 13604
1669635385026, 260, 13604
1669635385036, 270, 13604
1669635385047, 290, 13604
1669635385058, 320, 14087
1669635385068, 320, 14087
1669635385078, 330, 14569
1669635385089, 330, 14569
1669635385099, 340, 14569
1669635385109, 350, 14569
1669635385119, 370, 14569
1669635385129, 380, 14569
1669635385140, 380, 14569
1669635385150, 390, 14569


, End, Start, Difference
Time (ms), 1669635385150, 1669635385005, 145
CPU Time (ms), 390, 250, 140
Mem Usage (KB), 14569, 13038, 1530
