timestamp (ms), cpu time (ms), memory usage (KB)
1669635357007, 290, 13038
1669635357017, 300, 13604
1669635357028, 300, 13604
1669635357041, 320, 13604
1669635357051, 340, 13604
1669635357061, 350, 13604
1669635357071, 360, 14087
1669635357081, 370, 14569
1669635357092, 400, 14569
1669635357102, 410, 14569
1669635357114, 430, 14569
1669635357125, 430, 14569
1669635357135, 440, 14569
1669635357141, 460, 14569


, End, Start, Difference
Time (ms), 1669635357141, 1669635357007, 134
CPU Time (ms), 460, 290, 170
Mem Usage (KB), 14569, 13038, 1530
