timestamp (ms), cpu time (ms), memory usage (KB)
1669635295003, 270, 13038
1669635295013, 280, 13604
1669635295023, 280, 13604
1669635295037, 300, 13604
1669635295047, 320, 13604
1669635295057, 320, 14087
1669635295068, 350, 14087
1669635295078, 350, 14569
1669635295089, 360, 14569
1669635295099, 380, 14569
1669635295109, 390, 14569
1669635295119, 400, 14569
1669635295128, 400, 14569


, End, Start, Difference
Time (ms), 1669635295128, 1669635295003, 125
CPU Time (ms), 400, 270, 130
Mem Usage (KB), 14569, 13038, 1530
