timestamp (ms), cpu time (ms), memory usage (KB)
1669635549005, 290, 13038
1669635549015, 300, 13521
1669635549025, 330, 14087
1669635549035, 350, 14569
1669635549046, 380, 14569
1669635549056, 410, 14569
1669635549067, 430, 14651
1669635549077, 470, 14651
1669635549087, 500, 14651
1669635549097, 540, 14651
1669635549107, 570, 14651
1669635549118, 600, 15622
1669635549128, 610, 15622
1669635549138, 610, 15622
1669635549148, 610, 15622
1669635549159, 610, 15622
1669635549169, 620, 15622
1669635549180, 650, 15622
1669635549192, 680, 15699
1669635549202, 710, 16185
1669635549213, 720, 16185
1669635549223, 730, 16185
1669635549234, 770, 16185
1669635549245, 800, 16185
1669635549255, 830, 16185
1669635549266, 850, 16185
1669635549276, 860, 16185
1669635549286, 870, 16185
1669635549296, 880, 16185
1669635549307, 910, 16667
1669635549317, 920, 16667
1669635549327, 930, 16667
1669635549333, 950, 16667


, End, Start, Difference
Time (ms), 1669635549333, 1669635549005, 328
CPU Time (ms), 950, 290, 660
Mem Usage (KB), 16667, 13038, 3629
