timestamp (ms), cpu time (ms), memory usage (KB)
1669635578013, 270, 13038
1669635578023, 280, 13521
1669635578033, 300, 13602
1669635578043, 320, 14087
1669635578053, 350, 14569
1669635578063, 370, 14569
1669635578073, 400, 14569
1669635578083, 430, 14651
1669635578093, 470, 14651
1669635578105, 500, 14651
1669635578115, 530, 14651
1669635578125, 570, 14651
1669635578136, 600, 14651
1669635578147, 650, 15139
1669635578159, 680, 15622
1669635578169, 690, 15622
1669635578187, 720, 15622
1669635578198, 740, 15699
1669635578208, 770, 15699
1669635578218, 780, 16185
1669635578233, 820, 16185
1669635578243, 840, 16185
1669635578254, 870, 16185
1669635578264, 890, 16185
1669635578274, 910, 16185
1669635578284, 920, 16185
1669635578295, 950, 16185
1669635578305, 970, 16667
1669635578315, 980, 16667
1669635578325, 980, 16667
1669635578335, 980, 16667
1669635578346, 1010, 16667
1669635578347, 1010, 16667


, End, Start, Difference
Time (ms), 1669635578347, 1669635578013, 334
CPU Time (ms), 1010, 270, 740
Mem Usage (KB), 16667, 13038, 3629
