timestamp (ms), cpu time (ms), memory usage (KB)
1669631630002, 270, 13038
1669631630013, 280, 13521
1669631630023, 300, 14087
1669631630033, 320, 14569
1669631630043, 340, 14569
1669631630053, 370, 14569
1669631630067, 400, 14651
1669631630077, 440, 14651
1669631630088, 470, 14651
1669631630098, 510, 14651
1669631630108, 550, 15699
1669631630119, 570, 15699
1669631630129, 570, 15699
1669631630139, 570, 15699
1669631630149, 570, 15699
1669631630159, 590, 15699
1669631630169, 600, 15699
1669631630181, 630, 16184
1669631630191, 660, 16184
1669631630201, 690, 16184
1669631630211, 700, 16184
1669631630221, 720, 16184
1669631630232, 750, 16184
1669631630244, 770, 16184
1669631630255, 800, 16184
1669631630267, 820, 16184
1669631630277, 840, 16666
1669631630287, 870, 16666
1669631630297, 890, 16666
1669631630308, 900, 16666
1669631630312, 910, 16666


, End, Start, Difference
Time (ms), 1669631630312, 1669631630002, 310
CPU Time (ms), 910, 270, 640
Mem Usage (KB), 16666, 13038, 3628
