timestamp (ms), cpu time (ms), memory usage (KB)
1669631472002, 270, 13038
1669631472013, 280, 13604
1669631472023, 280, 13604
1669631472033, 300, 13604
1669631472045, 330, 14087
1669631472055, 340, 14087
1669631472065, 350, 14087
1669631472076, 350, 14569
1669631472086, 370, 14569
1669631472096, 370, 14569
1669631472106, 380, 14569
1669631472117, 380, 14569
1669631472122, 390, 14569


, End, Start, Difference
Time (ms), 1669631472122, 1669631472002, 120
CPU Time (ms), 390, 270, 120
Mem Usage (KB), 14569, 13038, 1530
