timestamp (ms), cpu time (ms), memory usage (KB)
1669631723002, 270, 13038
1669631723013, 290, 13521
1669631723023, 300, 13602
1669631723033, 330, 14087
1669631723045, 360, 14569
1669631723055, 380, 14569
1669631723069, 420, 14651
1669631723081, 450, 14651
1669631723093, 480, 14651
1669631723104, 510, 14651
1669631723121, 570, 15135
1669631723134, 590, 15622
1669631723144, 600, 15622
1669631723154, 620, 15622
1669631723164, 650, 15622
1669631723174, 670, 15699
1669631723184, 690, 15699
1669631723194, 720, 16184
1669631723205, 740, 16184
1669631723215, 750, 16184
1669631723225, 770, 16184
1669631723236, 790, 16184
1669631723247, 810, 16184
1669631723258, 830, 16184
1669631723268, 850, 16184
1669631723278, 880, 16184
1669631723289, 910, 16184
1669631723299, 930, 16184
1669631723310, 950, 16666
1669631723321, 970, 16666
1669631723327, 990, 16666


, End, Start, Difference
Time (ms), 1669631723327, 1669631723002, 325
CPU Time (ms), 990, 270, 720
Mem Usage (KB), 16666, 13038, 3628
