timestamp (ms), cpu time (ms), memory usage (KB)
1669631661001, 280, 13038
1669631661012, 300, 13521
1669631661022, 330, 13602
1669631661032, 350, 14087
1669631661043, 380, 14569
1669631661054, 410, 14569
1669631661064, 440, 14651
1669631661076, 490, 14651
1669631661090, 530, 14651
1669631661100, 560, 14651
1669631661110, 600, 15620
1669631661120, 620, 15620
1669631661130, 620, 15620
1669631661140, 620, 15620
1669631661150, 620, 15620
1669631661160, 650, 15620
1669631661170, 670, 15699
1669631661181, 700, 15699
1669631661191, 720, 15699
1669631661202, 740, 16185
1669631661212, 750, 16185
1669631661222, 770, 16185
1669631661233, 800, 16185
1669631661243, 810, 16185
1669631661254, 840, 16185
1669631661264, 860, 16185
1669631661276, 890, 16185
1669631661286, 910, 16185
1669631661296, 920, 16667
1669631661306, 960, 16667
1669631661316, 960, 16667
1669631661317, 960, 16667


, End, Start, Difference
Time (ms), 1669631661317, 1669631661001, 316
CPU Time (ms), 960, 280, 680
Mem Usage (KB), 16667, 13038, 3629
