timestamp (ms), cpu time (ms), memory usage (KB)
1669298371004, 350, 13038
1669298371014, 360, 13521
1669298371024, 360, 13521
1669298371034, 370, 13521
1669298371044, 390, 13602
1669298371054, 390, 13602
1669298371065, 400, 14087
1669298371076, 430, 14569
1669298371086, 450, 14569
1669298371097, 460, 14569
1669298371107, 470, 14569
1669298371119, 490, 14651
1669298371129, 510, 14651
1669298371140, 540, 14651
1669298371151, 590, 14651
1669298371162, 610, 14651
1669298371173, 620, 14651
1669298371183, 630, 14651
1669298371193, 660, 14651
1669298371203, 700, 15136
1669298371213, 730, 15136
1669298371223, 750, 15136
1669298371233, 760, 15136
1669298371244, 790, 15699
1669298371254, 810, 15699
1669298371264, 820, 16184
1669298371274, 820, 16184
1669298371284, 830, 16184
1669298371294, 840, 16184
1669298371304, 850, 16184
1669298371315, 870, 16184
1669298371327, 900, 16184
1669298371337, 910, 16667
1669298371348, 930, 16667
1669298371357, 940, 16667
1669298371367, 970, 16667
1669298371378, 990, 16667
1669298371388, 1020, 16667
1669298371398, 1040, 16667
1669298371408, 1060, 16748
1669298371419, 1090, 16748
1669298371429, 1100, 17232
1669298371439, 1110, 17232
1669298371450, 1130, 17232
1669298371460, 1160, 17232
1669298371470, 1190, 17232
1669298371480, 1220, 17232
1669298371490, 1230, 17232
1669298371501, 1260, 17715
1669298371511, 1290, 17715
1669298371522, 1330, 17715
1669298371532, 1350, 17715
1669298371543, 1380, 17715
1669298371553, 1400, 17715
1669298371563, 1430, 18281
1669298371573, 1450, 18281
1669298371583, 1460, 18281
1669298371594, 1460, 18281
1669298371604, 1470, 18281
1669298371614, 1480, 18281
1669298371624, 1480, 18281
1669298371634, 1490, 18281
1669298371645, 1490, 18281
1669298371655, 1500, 18281
1669298371665, 1500, 18281
1669298371675, 1500, 18281
1669298371684, 1500, 18281


, End, Start, Difference
Time (ms), 1669298371684, 1669298371004, 680
CPU Time (ms), 1500, 350, 1150
Mem Usage (KB), 18281, 13038, 5242
