timestamp (ms), cpu time (ms), memory usage (KB)
1669298175002, 300, 13038
1669298175013, 310, 13604
1669298175024, 340, 13604
1669298175034, 360, 13604
1669298175044, 380, 13604
1669298175055, 400, 14087
1669298175065, 410, 14087
1669298175075, 420, 14569
1669298175085, 440, 14569
1669298175095, 460, 14569
1669298175105, 470, 14569
1669298175115, 500, 14569
1669298175125, 520, 14569
1669298175135, 540, 14569
1669298175147, 580, 14569
1669298175160, 610, 14569
1669298175170, 640, 14651
1669298175182, 650, 14651
1669298175192, 670, 14651
1669298175203, 680, 14651
1669298175214, 690, 15135
1669298175225, 710, 15135
1669298175229, 710, 15135


, End, Start, Difference
Time (ms), 1669298175229, 1669298175002, 227
CPU Time (ms), 710, 300, 410
Mem Usage (KB), 15135, 13038, 2097
