timestamp (ms), cpu time (ms), memory usage (KB)
1669298524002, 310, 13038
1669298524012, 320, 13521
1669298524022, 340, 13521
1669298524032, 360, 13604
1669298524044, 390, 14087
1669298524054, 420, 14569
1669298524066, 450, 14569
1669298524077, 490, 14651
1669298524087, 530, 14651
1669298524098, 550, 14651
1669298524108, 590, 14651
1669298524119, 610, 15135
1669298524129, 650, 15135
1669298524139, 690, 15135
1669298524150, 710, 15135
1669298524161, 730, 15135
1669298524172, 750, 15135
1669298524182, 770, 15699
1669298524192, 790, 15699
1669298524207, 810, 16184
1669298524217, 820, 16184
1669298524227, 840, 16184
1669298524238, 850, 16184
1669298524248, 870, 16184
1669298524258, 890, 16184
1669298524268, 910, 16667
1669298524280, 920, 16667
1669298524290, 940, 16667
1669298524302, 970, 16667
1669298524312, 970, 16667
1669298524323, 990, 16667
1669298524333, 1010, 16667
1669298524343, 1020, 16667
1669298524356, 1050, 16667
1669298524366, 1080, 17232
1669298524376, 1090, 17232
1669298524386, 1120, 17232
1669298524396, 1140, 17232
1669298524407, 1170, 17232
1669298524417, 1180, 17232
1669298524427, 1210, 17232
1669298524437, 1230, 17232
1669298524448, 1270, 17715
1669298524458, 1300, 17715
1669298524468, 1320, 17715
1669298524478, 1360, 17715
1669298524490, 1380, 17715
1669298524500, 1390, 17715
1669298524512, 1420, 17797
1669298524522, 1450, 18281
1669298524533, 1480, 18281
1669298524543, 1490, 18281
1669298524553, 1520, 18281
1669298524563, 1540, 18281
1669298524574, 1560, 18281
1669298524585, 1580, 18764
1669298524595, 1600, 18764
1669298524606, 1610, 18764
1669298524612, 1610, 18764


, End, Start, Difference
Time (ms), 1669298524612, 1669298524002, 610
CPU Time (ms), 1610, 310, 1300
Mem Usage (KB), 18764, 13038, 5725
