timestamp (ms), cpu time (ms), memory usage (KB)
1669298018011, 300, 13038
1669298018021, 320, 13604
1669298018032, 340, 13604
1669298018043, 370, 13604
1669298018053, 390, 14087
1669298018063, 400, 14087
1669298018073, 410, 14087
1669298018084, 430, 14569
1669298018094, 440, 14569
1669298018105, 450, 14569
1669298018115, 470, 14569
1669298018126, 500, 14569
1669298018136, 520, 14569
1669298018147, 550, 14569
1669298018157, 570, 14569
1669298018167, 600, 14569
1669298018181, 640, 14569
1669298018191, 660, 14569
1669298018202, 680, 14569
1669298018213, 700, 14569
1669298018223, 710, 14651
1669298018233, 720, 14651
1669298018243, 730, 14651
1669298018253, 740, 14651
1669298018266, 750, 15135
1669298018278, 780, 15135
1669298018292, 780, 15135
1669298018294, 820, 15135


, End, Start, Difference
Time (ms), 1669298018294, 1669298018011, 283
CPU Time (ms), 820, 300, 520
Mem Usage (KB), 15135, 13038, 2097
