timestamp (ms), cpu time (ms), memory usage (KB)
1669298094005, 310, 13038
1669298094016, 330, 13602
1669298094025, 350, 14087
1669298094035, 370, 14087
1669298094045, 390, 14569
1669298094056, 410, 14569
1669298094066, 420, 14569
1669298094080, 460, 14569
1669298094090, 480, 14569
1669298094100, 510, 14569
1669298094111, 530, 14569
1669298094121, 550, 14569
1669298094132, 570, 14569
1669298094143, 600, 14569
1669298094156, 630, 14569
1669298094166, 640, 14651
1669298094176, 680, 14651
1669298094189, 710, 14651
1669298094200, 730, 14651
1669298094211, 750, 14651
1669298094222, 770, 15135
1669298094232, 770, 15135
1669298094242, 780, 15135
1669298094253, 780, 15135
1669298094257, 780, 15135


, End, Start, Difference
Time (ms), 1669298094257, 1669298094005, 252
CPU Time (ms), 780, 310, 470
Mem Usage (KB), 15135, 13038, 2097
