timestamp (ms), cpu time (ms), memory usage (KB)
1669631630005, 270, 13038
1669631630015, 280, 13521
1669631630026, 300, 13521
1669631630036, 320, 14087
1669631630046, 340, 14087
1669631630056, 360, 14569
1669631630067, 390, 14569
1669631630077, 420, 14569
1669631630089, 450, 14651
1669631630099, 470, 14651
1669631630110, 500, 14651
1669631630120, 530, 14651
1669631630130, 570, 14651
1669631630140, 610, 15137
1669631630153, 650, 15620
1669631630163, 690, 15699
1669631630174, 710, 15699
1669631630184, 740, 16184
1669631630195, 760, 16184
1669631630206, 770, 16184
1669631630216, 790, 16184
1669631630227, 810, 16184
1669631630237, 830, 16184
1669631630247, 850, 16184
1669631630258, 870, 16184
1669631630268, 890, 16184
1669631630278, 920, 16666
1669631630289, 950, 16666
1669631630297, 960, 16666


, End, Start, Difference
Time (ms), 1669631630297, 1669631630005, 292
CPU Time (ms), 960, 270, 690
Mem Usage (KB), 16666, 13038, 3628
