timestamp (ms), cpu time (ms), memory usage (KB)
1669631601003, 260, 13038
1669631601013, 270, 13521
1669631601023, 280, 13521
1669631601033, 290, 13521
1669631601044, 300, 13521
1669631601054, 310, 13602
1669631601064, 320, 14087
1669631601074, 330, 14087
1669631601084, 360, 14569
1669631601094, 370, 14569
1669631601104, 380, 14569
1669631601114, 390, 14569
1669631601125, 400, 14569
1669631601135, 430, 14651
1669631601145, 470, 14651
1669631601155, 490, 14651
1669631601165, 530, 14651
1669631601177, 570, 15620
1669631601187, 590, 15620
1669631601197, 620, 15699
1669631601207, 630, 15699
1669631601217, 670, 15699
1669631601227, 670, 16185
1669631601237, 690, 16185
1669631601247, 690, 16185
1669631601257, 710, 16185
1669631601267, 730, 16185
1669631601278, 740, 16185
1669631601288, 760, 16185
1669631601298, 790, 16185
1669631601309, 800, 16667
1669631601319, 810, 16667
1669631601329, 830, 16667


, End, Start, Difference
Time (ms), 1669631601329, 1669631601003, 326
CPU Time (ms), 830, 260, 570
Mem Usage (KB), 16667, 13038, 3629
