timestamp (ms), cpu time (ms), memory usage (KB)
1669631661005, 260, 13038
1669631661016, 280, 13521
1669631661026, 300, 13521
1669631661037, 320, 13602
1669631661047, 340, 14087
1669631661058, 380, 14569
1669631661069, 420, 14569
1669631661079, 440, 14569
1669631661092, 490, 14651
1669631661103, 520, 14651
1669631661117, 560, 14651
1669631661127, 590, 14653
1669631661139, 630, 15699
1669631661150, 660, 15699
1669631661160, 700, 15699
1669631661174, 730, 16184
1669631661184, 760, 16184
1669631661195, 790, 16184
1669631661205, 800, 16184
1669631661215, 820, 16184
1669631661228, 860, 16184
1669631661242, 900, 16184
1669631661253, 920, 16184
1669631661264, 940, 16184
1669631661274, 960, 16666
1669631661285, 970, 16666
1669631661295, 970, 16666
1669631661305, 970, 16666
1669631661315, 980, 16666


, End, Start, Difference
Time (ms), 1669631661315, 1669631661005, 310
CPU Time (ms), 980, 260, 720
Mem Usage (KB), 16666, 13038, 3628
