timestamp (ms), cpu time (ms), memory usage (KB)
1669631630013, 270, 13038
1669631630023, 280, 13521
1669631630033, 300, 13521
1669631630043, 320, 13602
1669631630053, 350, 14087
1669631630065, 390, 14569
1669631630075, 410, 14569
1669631630085, 430, 14651
1669631630096, 450, 14651
1669631630106, 480, 14651
1669631630117, 520, 14651
1669631630127, 550, 14651
1669631630137, 590, 15620
1669631630147, 630, 15699
1669631630157, 640, 15699
1669631630167, 670, 15699
1669631630178, 690, 16185
1669631630188, 710, 16185
1669631630199, 720, 16185
1669631630209, 730, 16185
1669631630220, 750, 16185
1669631630230, 770, 16185
1669631630240, 800, 16185
1669631630251, 830, 16185
1669631630261, 840, 16185
1669631630271, 860, 16185
1669631630281, 870, 16185
1669631630292, 880, 16185
1669631630302, 900, 16185
1669631630312, 920, 16667
1669631630316, 920, 16667


, End, Start, Difference
Time (ms), 1669631630316, 1669631630013, 303
CPU Time (ms), 920, 270, 650
Mem Usage (KB), 16667, 13038, 3629
