timestamp (ms), cpu time (ms), memory usage (KB)
1669631693005, 280, 13038
1669631693016, 300, 13521
1669631693026, 320, 13521
1669631693036, 330, 14087
1669631693046, 360, 14569
1669631693057, 390, 14569
1669631693067, 410, 14569
1669631693078, 440, 14651
1669631693089, 470, 14651
1669631693102, 510, 14651
1669631693114, 550, 14651
1669631693124, 590, 14655
1669631693135, 620, 15620
1669631693145, 640, 15699
1669631693155, 660, 15699
1669631693166, 690, 15699
1669631693176, 710, 16185
1669631693186, 720, 16185
1669631693200, 750, 16185
1669631693210, 780, 16185
1669631693220, 790, 16185
1669631693230, 810, 16185
1669631693240, 820, 16185
1669631693250, 840, 16185
1669631693260, 850, 16185
1669631693270, 870, 16185
1669631693280, 890, 16185
1669631693290, 890, 16185
1669631693300, 910, 16667
1669631693310, 920, 16667
1669631693312, 930, 16667


, End, Start, Difference
Time (ms), 1669631693312, 1669631693005, 307
CPU Time (ms), 930, 280, 650
Mem Usage (KB), 16667, 13038, 3629
