timestamp (ms), cpu time (ms), memory usage (KB)
1669631601003, 290, 13038
1669631601014, 310, 13521
1669631601024, 310, 13521
1669631601034, 320, 13521
1669631601044, 330, 13521
1669631601054, 340, 13602
1669631601064, 350, 14087
1669631601075, 350, 14087
1669631601085, 360, 14087
1669631601095, 380, 14569
1669631601105, 390, 14569
1669631601115, 400, 14569
1669631601125, 410, 14569
1669631601136, 420, 14569
1669631601146, 440, 14569
1669631601156, 460, 14651
1669631601167, 500, 14651
1669631601179, 530, 14651
1669631601189, 550, 14651
1669631601199, 590, 14651
1669631601209, 620, 14651
1669631601219, 670, 15622
1669631601229, 700, 15622
1669631601239, 720, 15699
1669631601249, 730, 15699
1669631601259, 750, 15699
1669631601269, 760, 16185
1669631601279, 780, 16185
1669631601290, 800, 16185
1669631601300, 830, 16185
1669631601310, 840, 16185
1669631601321, 850, 16185
1669631601331, 870, 16185
1669631601341, 910, 16185
1669631601351, 920, 16185
1669631601362, 950, 16185
1669631601372, 960, 16185
1669631601383, 1000, 16667
1669631601390, 1010, 16667


, End, Start, Difference
Time (ms), 1669631601390, 1669631601003, 387
CPU Time (ms), 1010, 290, 720
Mem Usage (KB), 16667, 13038, 3629
