timestamp (ms), cpu time (ms), memory usage (KB)
1669631661014, 270, 13038
1669631661024, 280, 13521
1669631661034, 300, 13521
1669631661047, 330, 14087
1669631661057, 360, 14087
1669631661072, 410, 14569
1669631661082, 440, 14569
1669631661094, 470, 14651
1669631661104, 490, 14651
1669631661114, 530, 14651
1669631661125, 540, 14651
1669631661135, 590, 14651
1669631661145, 610, 14651
1669631661155, 660, 15622
1669631661165, 690, 15622
1669631661176, 700, 15699
1669631661188, 730, 15699
1669631661198, 760, 16185
1669631661208, 770, 16185
1669631661218, 790, 16185
1669631661229, 820, 16185
1669631661239, 850, 16185
1669631661250, 870, 16185
1669631661260, 880, 16185
1669631661271, 920, 16185
1669631661281, 930, 16185
1669631661291, 940, 16185
1669631661302, 960, 16185
1669631661312, 980, 16667
1669631661322, 1000, 16667
1669631661333, 1020, 16667
1669631661334, 1020, 16667


, End, Start, Difference
Time (ms), 1669631661334, 1669631661014, 320
CPU Time (ms), 1020, 270, 750
Mem Usage (KB), 16667, 13038, 3629
