timestamp (ms), cpu time (ms), memory usage (KB)
1669635549002, 270, 13038
1669635549012, 280, 13521
1669635549023, 300, 13602
1669635549035, 330, 14087
1669635549045, 350, 14569
1669635549056, 380, 14569
1669635549067, 400, 14651
1669635549081, 450, 14651
1669635549092, 480, 14651
1669635549108, 530, 14651
1669635549121, 580, 15136
1669635549132, 620, 15136
1669635549146, 660, 15622
1669635549164, 710, 15699
1669635549175, 740, 16184
1669635549195, 770, 16184
1669635549205, 790, 16184
1669635549217, 810, 16184
1669635549229, 840, 16184
1669635549241, 860, 16184
1669635549251, 880, 16184
1669635549261, 890, 16667
1669635549272, 900, 16667
1669635549283, 910, 16667
1669635549293, 950, 16667
1669635549304, 960, 16667
1669635549314, 990, 16667
1669635549324, 1010, 16667
1669635549334, 1030, 16667
1669635549344, 1050, 16667
1669635549355, 1080, 16748
1669635549365, 1090, 16748
1669635549375, 1090, 17232
1669635549385, 1110, 17232
1669635549395, 1130, 17232
1669635549406, 1150, 17232
1669635549411, 1170, 17232


, End, Start, Difference
Time (ms), 1669635549411, 1669635549002, 409
CPU Time (ms), 1170, 270, 900
Mem Usage (KB), 17232, 13038, 4194
