timestamp (ms), cpu time (ms), memory usage (KB)
1669635329008, 260, 13038
1669635329018, 270, 13604
1669635329028, 300, 13604
1669635329039, 310, 13604
1669635329049, 320, 14087
1669635329059, 330, 14087
1669635329069, 350, 14087
1669635329080, 360, 14570
1669635329090, 380, 14570
1669635329100, 400, 14570
1669635329114, 430, 14570
1669635329124, 450, 14570
1669635329134, 470, 14570
1669635329144, 470, 14570


, End, Start, Difference
Time (ms), 1669635329144, 1669635329008, 136
CPU Time (ms), 470, 260, 210
Mem Usage (KB), 14570, 13038, 1531
