timestamp (ms), cpu time (ms), memory usage (KB)
1669635385001, 260, 13038
1669635385012, 290, 13604
1669635385022, 310, 13604
1669635385033, 320, 14087
1669635385043, 330, 14087
1669635385053, 340, 14087
1669635385063, 350, 14087
1669635385073, 370, 14569
1669635385083, 380, 14569
1669635385093, 400, 14569
1669635385103, 420, 14569
1669635385113, 440, 14569
1669635385123, 450, 14569
1669635385129, 460, 14569


, End, Start, Difference
Time (ms), 1669635385129, 1669635385001, 128
CPU Time (ms), 460, 260, 200
Mem Usage (KB), 14569, 13038, 1530
