timestamp (ms), cpu time (ms), memory usage (KB)
1669635477003, 250, 13038
1669635477014, 270, 13521
1669635477025, 300, 13602
1669635477039, 330, 14087
1669635477050, 360, 14569
1669635477061, 380, 14569
1669635477071, 410, 14651
1669635477083, 430, 14651
1669635477099, 470, 14651
1669635477109, 520, 14651
1669635477120, 560, 14653
1669635477130, 580, 15136
1669635477140, 620, 15136
1669635477150, 650, 15136
1669635477163, 690, 15622
1669635477173, 730, 15699
1669635477183, 750, 15699
1669635477196, 770, 16184
1669635477206, 790, 16184
1669635477216, 800, 16184
1669635477226, 820, 16184
1669635477240, 860, 16184
1669635477251, 880, 16184
1669635477261, 900, 16184
1669635477272, 920, 16184
1669635477282, 940, 16667
1669635477292, 940, 16667
1669635477302, 960, 16667
1669635477313, 980, 16667
1669635477323, 1000, 16667
1669635477333, 1020, 16667
1669635477344, 1040, 16667
1669635477355, 1060, 16748
1669635477365, 1070, 16748
1669635477375, 1100, 17233
1669635477386, 1100, 17233
1669635477396, 1110, 17233
1669635477406, 1130, 17233
1669635477417, 1150, 17233


, End, Start, Difference
Time (ms), 1669635477417, 1669635477003, 414
CPU Time (ms), 1150, 250, 900
Mem Usage (KB), 17233, 13038, 4194
