timestamp (ms), cpu time (ms), memory usage (KB)
1669635357004, 260, 13038
1669635357015, 280, 13604
1669635357030, 320, 13604
1669635357040, 320, 13604
1669635357050, 330, 14088
1669635357063, 360, 14088
1669635357073, 370, 14088
1669635357084, 390, 14570
1669635357094, 410, 14570
1669635357105, 440, 14570
1669635357118, 470, 14570
1669635357128, 490, 14570
1669635357129, 490, 14570


, End, Start, Difference
Time (ms), 1669635357129, 1669635357004, 125
CPU Time (ms), 490, 260, 230
Mem Usage (KB), 14570, 13038, 1531
