timestamp (ms), cpu time (ms), memory usage (KB)
1669635607004, 280, 13038
1669635607016, 310, 13521
1669635607026, 320, 13521
1669635607036, 340, 14087
1669635607047, 370, 14569
1669635607058, 410, 14569
1669635607068, 440, 14569
1669635607079, 470, 14651
1669635607090, 500, 14651
1669635607103, 510, 14651
1669635607113, 560, 14651
1669635607124, 600, 14651
1669635607136, 630, 15136
1669635607147, 660, 15136
1669635607157, 690, 15136
1669635607168, 710, 15699
1669635607178, 740, 15699
1669635607188, 760, 16184
1669635607198, 770, 16184
1669635607208, 780, 16184
1669635607219, 800, 16184
1669635607231, 830, 16184
1669635607242, 850, 16184
1669635607252, 870, 16667
1669635607262, 890, 16667
1669635607273, 910, 16667
1669635607283, 930, 16667
1669635607293, 950, 16667
1669635607303, 980, 16667
1669635607313, 990, 16667
1669635607324, 1010, 16667
1669635607334, 1020, 16748
1669635607344, 1040, 16748
1669635607354, 1040, 17232
1669635607364, 1060, 17232
1669635607374, 1090, 17232
1669635607384, 1090, 17232
1669635607394, 1100, 17232
1669635607400, 1110, 17232


, End, Start, Difference
Time (ms), 1669635607400, 1669635607004, 396
CPU Time (ms), 1110, 280, 830
Mem Usage (KB), 17232, 13038, 4194
