timestamp (ms), cpu time (ms), memory usage (KB)
1669302312003, 310, 13038
1669302312013, 320, 13521
1669302312023, 330, 13521
1669302312033, 360, 13602
1669302312043, 370, 14087
1669302312053, 400, 14569
1669302312064, 430, 14569
1669302312076, 470, 14651
1669302312088, 490, 14651
1669302312098, 540, 14651
1669302312109, 560, 14651
1669302312120, 600, 14651
1669302312130, 630, 14651
1669302312141, 670, 15136
1669302312151, 690, 15136
1669302312162, 730, 15136
1669302312172, 750, 15136
1669302312182, 780, 15136
1669302312192, 800, 15699
1669302312202, 820, 15699
1669302312212, 820, 16184
1669302312223, 840, 16184
1669302312233, 860, 16184
1669302312244, 890, 16184
1669302312253, 890, 16184
1669302312263, 920, 16184
1669302312273, 930, 16184
1669302312285, 950, 16184
1669302312295, 980, 16184
1669302312306, 1010, 16666
1669302312316, 1030, 16666
1669302312328, 1060, 16666
1669302312338, 1080, 16666
1669302312348, 1110, 16666
1669302312358, 1140, 16666
1669302312369, 1170, 16666
1669302312379, 1190, 17232
1669302312394, 1220, 17232
1669302312404, 1240, 17232
1669302312414, 1260, 17232
1669302312424, 1280, 17232
1669302312434, 1310, 17232
1669302312445, 1310, 17232
1669302312455, 1310, 17232
1669302312458, 1320, 17232


, End, Start, Difference
Time (ms), 1669302312458, 1669302312003, 455
CPU Time (ms), 1320, 310, 1010
Mem Usage (KB), 17232, 13038, 4194
