timestamp (ms), cpu time (ms), memory usage (KB)
1669301545005, 340, 13038
1669301545017, 350, 13604
1669301545030, 380, 13604
1669301545040, 410, 13604
1669301545052, 420, 13604
1669301545066, 440, 14087
1669301545076, 450, 14087
1669301545086, 470, 14569
1669301545098, 490, 14569
1669301545108, 510, 14569
1669301545119, 530, 14569
1669301545131, 550, 14569
1669301545143, 570, 14569
1669301545153, 590, 14569
1669301545164, 600, 14569
1669301545174, 620, 14569
1669301545185, 620, 14569


, End, Start, Difference
Time (ms), 1669301545185, 1669301545005, 180
CPU Time (ms), 620, 340, 280
Mem Usage (KB), 14569, 13038, 1530
