timestamp (ms), cpu time (ms), memory usage (KB)
1669301711022, 280, 13038
1669301711032, 290, 13604
1669301711043, 320, 13604
1669301711054, 340, 13604
1669301711064, 360, 13604
1669301711074, 370, 14087
1669301711084, 380, 14087
1669301711094, 400, 14569
1669301711105, 420, 14569
1669301711115, 440, 14569
1669301711125, 450, 14569
1669301711135, 470, 14569
1669301711145, 500, 14569
1669301711156, 520, 14569
1669301711166, 550, 14569
1669301711176, 560, 14569
1669301711186, 580, 14569


, End, Start, Difference
Time (ms), 1669301711186, 1669301711022, 164
CPU Time (ms), 580, 280, 300
Mem Usage (KB), 14569, 13038, 1530
