timestamp (ms), cpu time (ms), memory usage (KB)
1669302027004, 400, 13038
1669302027014, 400, 13521
1669302027024, 420, 13521
1669302027034, 440, 14087
1669302027045, 460, 14087
1669302027055, 500, 14569
1669302027065, 530, 14569
1669302027088, 630, 14651
1669302027098, 650, 14651
1669302027108, 680, 14651
1669302027118, 720, 15136
1669302027129, 750, 15136
1669302027142, 790, 15136
1669302027153, 820, 15699
1669302027164, 820, 15699
1669302027174, 840, 15699
1669302027184, 860, 15699
1669302027195, 880, 16184
1669302027206, 910, 16184
1669302027216, 920, 16184
1669302027226, 940, 16184
1669302027237, 960, 16184
1669302027247, 990, 16184
1669302027257, 1000, 16184
1669302027270, 1020, 16666
1669302027282, 1030, 16666
1669302027292, 1060, 16666
1669302027302, 1080, 16666
1669302027313, 1100, 16666
1669302027323, 1130, 16666
1669302027336, 1170, 16666
1669302027347, 1190, 16748
1669302027357, 1210, 17233
1669302027367, 1230, 17233
1669302027377, 1250, 17233
1669302027388, 1290, 17233
1669302027398, 1310, 17233
1669302027408, 1320, 17233
1669302027419, 1320, 17233
1669302027432, 1340, 17233
1669302027442, 1340, 17233
1669302027447, 1340, 17233


, End, Start, Difference
Time (ms), 1669302027447, 1669302027004, 443
CPU Time (ms), 1340, 400, 940
Mem Usage (KB), 17233, 13038, 4194
